Date,Close
11/28/2017 23:58:00,0.0993751
11/29/2017 23:58:00,0.1015946
11/30/2017 23:58:00,0.0967747
12/1/2017 23:58:00,0.1082012
12/2/2017 23:58:00,0.1091904
12/3/2017 23:58:00,0.1125003
12/4/2017 23:58:00,0.1146923
12/5/2017 23:58:00,0.1175585
12/6/2017 23:58:00,0.1322741
12/7/2017 23:58:00,0.1616585
12/8/2017 23:58:00,0.1592665
12/9/2017 23:58:00,0.1576498
12/10/2017 23:58:00,0.1537863
12/11/2017 23:58:00,0.171922
12/12/2017 23:58:00,0.1724216
12/13/2017 23:58:00,0.1669539
12/14/2017 23:58:00,0.1644668
12/15/2017 23:58:00,0.1758491
12/16/2017 23:58:00,0.3843426
12/17/2017 23:58:00,0.365778
12/18/2017 23:58:00,0.3739964
12/19/2017 23:58:00,0.50931
12/20/2017 23:58:00,0.3247132
12/21/2017 23:58:00,0.4681053
12/22/2017 23:58:00,0.2997174
12/23/2017 23:58:00,0.2909912
12/24/2017 23:58:00,0.2816806
12/25/2017 23:58:00,0.4191111
12/26/2017 23:58:00,0.3183184
12/27/2017 23:58:00,0.3037756
12/28/2017 23:58:00,0.278125
12/29/2017 23:58:00,0.4347855
12/30/2017 23:58:00,0.650611
12/31/2017 23:58:00,0.6940495
1/1/2018 23:58:00,0.679207
1/2/2018 23:58:00,0.7378315
1/3/2018 23:58:00,1.07088022
1/4/2018 23:58:00,1.20873465
1/5/2018 23:58:00,0.94930528
1/6/2018 23:58:00,1.00318939
1/7/2018 23:58:00,0.94610158
1/8/2018 23:58:00,0.895116
1/9/2018 23:58:00,0.81440576
1/10/2018 23:58:00,0.7681767
1/11/2018 23:58:00,0.71405681
1/12/2018 23:58:00,0.85083158
1/13/2018 23:58:00,0.8558652
1/14/2018 23:58:00,0.823188
1/15/2018 23:58:00,0.80662572
1/16/2018 23:58:00,0.5317915
1/17/2018 23:58:00,0.6817164
1/18/2018 23:58:00,0.66722156
1/19/2018 23:58:00,0.63426832
1/20/2018 23:58:00,0.67978955
1/21/2018 23:58:00,0.62020335
1/22/2018 23:58:00,0.53753128
1/23/2018 23:58:00,0.57182008
1/24/2018 23:58:00,0.62829648
1/25/2018 23:58:00,0.64124145
1/26/2018 23:58:00,0.6093192
1/27/2018 23:58:00,0.61938648
1/28/2018 23:58:00,0.63482292
1/29/2018 23:58:00,0.59683353
1/30/2018 23:58:00,0.51825486
1/31/2018 23:58:00,0.49110299
2/1/2018 23:58:00,0.42285776
2/2/2018 23:58:00,0.36958629
2/3/2018 23:58:00,0.454291
2/4/2018 23:58:00,0.38778337
2/5/2018 23:58:00,0.32957712
2/6/2018 23:58:00,0.35759526
2/7/2018 23:58:00,0.35611752
2/8/2018 23:58:00,0.335708
2/9/2018 23:58:00,0.37619736
2/10/2018 23:58:00,0.37004572
2/11/2018 23:58:00,0.35365522
2/12/2018 23:58:00,0.36226165
2/13/2018 23:58:00,0.35087144
2/14/2018 23:58:00,0.3806973
2/15/2018 23:58:00,0.38512773
2/16/2018 23:58:00,0.38311258
2/17/2018 23:58:00,0.40062996
2/18/2018 23:58:00,0.3656086
2/19/2018 23:58:00,0.37727547
2/20/2018 23:58:00,0.36266466
2/21/2018 23:58:00,0.32901216
2/22/2018 23:58:00,0.31708992
2/23/2018 23:58:00,0.3214976
2/24/2018 23:58:00,0.329043495
2/25/2018 23:58:00,0.31632414
2/26/2018 23:58:00,0.3321808
2/27/2018 23:58:00,0.33366819
2/28/2018 23:58:00,0.30573395
3/1/2018 23:58:00,0.30633932
3/2/2018 23:58:00,0.2980287
3/3/2018 23:58:00,0.2840195
3/4/2018 23:58:00,0.29823274
3/5/2018 23:58:00,0.30081948
3/6/2018 23:58:00,0.28046304
3/7/2018 23:58:00,0.2486545
3/8/2018 23:58:00,0.21467832
3/9/2018 23:58:00,0.20715318
3/10/2018 23:58:00,0.18734606
3/11/2018 23:58:00,0.21895448
3/12/2018 23:58:00,0.21623088
3/13/2018 23:58:00,0.20835769
3/14/2018 23:58:00,0.19919736
3/15/2018 23:58:00,0.1818003
3/16/2018 23:58:00,0.17906658
3/17/2018 23:58:00,0.14973463
3/18/2018 23:58:00,0.15592198
3/19/2018 23:58:00,0.17686767
3/20/2018 23:58:00,0.19618478
3/21/2018 23:58:00,0.21325368
3/22/2018 23:58:00,0.19778459
3/23/2018 23:58:00,0.18099186
3/24/2018 23:58:00,0.18754384
3/25/2018 23:58:00,0.17753988
3/26/2018 23:58:00,0.1579552
3/27/2018 23:58:00,0.1598824
3/28/2018 23:58:00,0.1581758
3/29/2018 23:58:00,0.1426158
3/30/2018 23:58:00,0.143934
3/31/2018 23:58:00,0.15239576
4/1/2018 23:58:00,0.15269342
4/2/2018 23:58:00,0.14560518
4/3/2018 23:58:00,0.16300944
4/4/2018 23:58:00,0.15040828
4/5/2018 23:58:00,0.1482350596
4/6/2018 23:58:00,0.1427219196
4/7/2018 23:58:00,0.1471480494
4/8/2018 23:58:00,0.1558260336
4/9/2018 23:58:00,0.1512886529
4/10/2018 23:58:00,0.1556763516
4/11/2018 23:58:00,0.1665803226
4/12/2018 23:58:00,0.2158927722
4/13/2018 23:58:00,0.2011292448
4/14/2018 23:58:00,0.204365972
4/15/2018 23:58:00,0.226186092
4/16/2018 23:58:00,0.2562451369
4/17/2018 23:58:00,0.2425153213
4/18/2018 23:58:00,0.262448812
4/19/2018 23:58:00,0.2700623808
4/20/2018 23:58:00,0.30145182
4/21/2018 23:58:00,0.2866162855
4/22/2018 23:58:00,0.281684743
4/23/2018 23:58:00,0.2874901225
4/24/2018 23:58:00,0.3088430433
4/25/2018 23:58:00,0.2677099867
4/26/2018 23:58:00,0.2931428508
4/27/2018 23:58:00,0.2840747925
4/28/2018 23:58:00,0.3552559404
4/29/2018 23:58:00,0.3614505414
4/30/2018 23:58:00,0.3403572936
5/1/2018 23:58:00,0.3550112475
5/2/2018 23:58:00,0.3708070834
5/3/2018 23:58:00,0.3659333865
5/4/2018 23:58:00,0.3575073741
5/5/2018 23:58:00,0.3633956385
5/6/2018 23:58:00,0.3450161003
5/7/2018 23:58:00,0.3309230379
5/8/2018 23:58:00,0.3218504592
5/9/2018 23:58:00,0.3182418876
5/10/2018 23:58:00,0.2918056528
5/11/2018 23:58:00,0.2557117368
5/12/2018 23:58:00,0.2646075
5/13/2018 23:58:00,0.2770446939
5/14/2018 23:58:00,0.2657872985
5/15/2018 23:58:00,0.2538987164
5/16/2018 23:58:00,0.251878896
5/17/2018 23:58:00,0.2388005312
5/18/2018 23:58:00,0.2436528264
5/20/2018 23:58:00,0.2550790585
5/21/2018 23:58:00,0.24601745
5/22/2018 23:58:00,0.2207852977
5/23/2018 23:58:00,0.1983959772
5/24/2018 23:58:00,0.2067042844
5/25/2018 23:58:00,0.1982639835
5/26/2018 23:58:00,0.1949850324
5/27/2018 23:58:00,0.1921438194
5/28/2018 23:58:00,0.1726559406
5/29/2018 23:58:00,0.2013338905
5/30/2018 23:58:00,0.207884336
5/31/2018 23:58:00,0.218087426
6/2/2018 23:58:00,0.2263572915
6/3/2018 23:58:00,0.225999104
6/4/2018 23:58:00,0.2117719835
6/5/2018 23:58:00,0.2181494343
6/6/2018 23:58:00,0.2144145893
6/7/2018 23:58:00,0.210187186
6/8/2018 23:58:00,0.2045982606
6/9/2018 23:58:00,0.2006729842
6/10/2018 23:58:00,0.1730441412
6/11/2018 23:58:00,0.1791078894
6/12/2018 23:58:00,0.163559226
6/13/2018 23:58:00,0.1579650672
6/14/2018 23:58:00,0.1706874364
6/15/2018 23:58:00,0.1610253117
6/16/2018 23:58:00,0.1622285826
6/17/2018 23:58:00,0.1606661688
6/18/2018 23:58:00,0.1637005581
6/19/2018 23:58:00,0.1666422076
6/20/2018 23:58:00,0.1616960904
6/21/2018 23:58:00,0.1578614913
6/22/2018 23:58:00,0.1380011859
6/23/2018 23:58:00,0.1375107048
6/24/2018 23:58:00,0.1310251743
6/25/2018 23:58:00,0.135089327
6/26/2018 23:58:00,0.1254244492
6/27/2018 23:58:00,0.1271727024
6/28/2018 23:58:00,0.1187820099
6/29/2018 23:58:00,0.125410084
6/30/2018 23:58:00,0.137965032
7/1/2018 23:58:00,0.1417495002
7/2/2018 23:58:00,0.1544693298
7/3/2018 23:58:00,0.1493028315
7/4/2018 23:58:00,0.1513008585
7/5/2018 23:58:00,0.147461184
7/6/2018 23:58:00,0.1453794446
7/7/2018 23:58:00,0.1480722076
7/8/2018 23:58:00,0.1448466623
7/9/2018 23:58:00,0.1391351328
7/10/2018 23:58:00,0.1281633695
7/11/2018 23:58:00,0.1314297523
7/12/2018 23:58:00,0.1268331776
7/13/2018 23:58:00,0.137262158
7/14/2018 23:58:00,0.1364368451
7/15/2018 23:58:00,0.1421494081
7/16/2018 23:58:00,0.1562419937
7/17/2018 23:58:00,0.1711509453
7/18/2018 23:58:00,0.1801060117
7/19/2018 23:58:00,0.181589283
7/20/2018 23:58:00,0.1610682552
7/21/2018 23:58:00,0.1638337759
7/22/2018 23:58:00,0.1693502916
7/23/2018 23:58:00,0.164075113
7/24/2018 23:58:00,0.174067523
7/25/2018 23:58:00,0.1724438613
7/26/2018 23:58:00,0.1644306048
7/27/2018 23:58:00,0.1653166768
7/28/2018 23:58:00,0.16216804
7/29/2018 23:58:00,0.1627236708
7/30/2018 23:58:00,0.1530969597
7/31/2018 23:58:00,0.1416520192
8/1/2018 23:58:00,0.1396595783
8/2/2018 23:58:00,0.1309541288
8/3/2018 23:58:00,0.129424905
8/4/2018 23:58:00,0.1262675697
8/5/2018 23:58:00,0.1304326272
8/6/2018 23:58:00,0.129364182
8/7/2018 23:58:00,0.1236630997
8/8/2018 23:58:00,0.1126285758
8/9/2018 23:58:00,0.121908579
8/10/2018 23:58:00,0.1145990838
8/11/2018 23:58:00,0.109920317
8/12/2018 23:58:00,0.1115947456
8/13/2018 23:58:00,0.100962371
8/14/2018 23:58:00,0.093674571
8/15/2018 23:58:00,0.0935466096
8/16/2018 23:58:00,0.0946210772
8/17/2018 23:58:00,0.1092236781
8/18/2018 23:58:00,0.09831071887
8/19/2018 23:58:00,0.1015939368
8/20/2018 23:58:00,0.0920275616
8/21/2018 23:58:00,0.0944839646
8/22/2018 23:58:00,0.0892864834
8/23/2018 23:58:00,0.09199533
8/24/2018 23:58:00,0.0938956347
8/25/2018 23:58:00,0.0941466834
8/26/2018 23:58:00,0.093124301
8/27/2018 23:58:00,0.1005580576
8/28/2018 23:58:00,0.105425993
8/29/2018 23:58:00,0.10546964
8/30/2018 23:58:00,0.1007317752
8/31/2018 23:58:00,0.1016076474
9/1/2018 23:58:00,0.1069001652
9/2/2018 23:58:00,0.104789946
9/3/2018 23:58:00,0.1034839275
9/4/2018 23:58:00,0.105227122
9/5/2018 23:58:00,0.0863279424
9/6/2018 23:58:00,0.0877986096
9/7/2018 23:58:00,0.083062077
9/8/2018 23:58:00,0.077300625
9/9/2018 23:58:00,0.0756243156
9/10/2018 23:58:00,0.073188692
9/11/2018 23:58:00,0.0699449112
9/12/2018 23:58:00,0.0660894804
9/13/2018 23:58:00,0.0692593728
9/14/2018 23:58:00,0.067800436
9/15/2018 23:58:00,0.0689765216
9/16/2018 23:58:00,0.0698871475
9/17/2018 23:58:00,0.0633332665
9/18/2018 23:58:00,0.0691701219
9/19/2018 23:58:00,0.0720874344
9/20/2018 23:58:00,0.080852043
9/21/2018 23:58:00,0.0875453184
9/22/2018 23:58:00,0.08316265
9/23/2018 23:58:00,0.0896977806
9/24/2018 23:58:00,0.0823187496
9/25/2018 23:58:00,0.080843696
9/26/2018 23:58:00,0.0790127711
9/27/2018 23:58:00,0.086276619
9/28/2018 23:58:00,0.083729322
9/29/2018 23:58:00,0.0843248537
9/30/2018 23:58:00,0.0849186908
10/1/2018 23:58:00,0.0842990179
10/2/2018 23:58:00,0.0820737064
10/3/2018 23:58:00,0.0804778572
10/4/2018 23:58:00,0.081352542
10/5/2018 23:58:00,0.083007708
10/6/2018 23:58:00,0.0813379464
10/7/2018 23:58:00,0.0843907428
10/8/2018 23:58:00,0.0866274793
10/9/2018 23:58:00,0.08622341
10/10/2018 23:58:00,0.0844384464
10/11/2018 23:58:00,0.0702984452
10/12/2018 23:58:00,0.0722728905
10/13/2018 23:58:00,0.0731974416
10/14/2018 23:58:00,0.0710108883
10/15/2018 23:58:00,0.0738720425
10/16/2018 23:58:00,0.0747679772
10/17/2018 23:58:00,0.0774506817
10/18/2018 23:58:00,0.0749014181
10/19/2018 23:58:00,0.0760692746
10/20/2018 23:58:00,0.0757157144
10/21/2018 23:58:00,0.075494133
10/22/2018 23:58:00,0.0755216109
10/23/2018 23:58:00,0.0752738214
10/24/2018 23:58:00,0.074571058
10/25/2018 23:58:00,0.0742450998
10/26/2018 23:58:00,0.0739506668
10/27/2018 23:58:00,0.0730186681
10/28/2018 23:58:00,0.0734464584
10/29/2018 23:58:00,0.069829522
10/30/2018 23:58:00,0.0697218535
10/31/2018 23:58:00,0.0701880066
11/1/2018 23:58:00,0.07101178873
11/2/2018 23:58:00,0.0726752024
11/3/2018 23:58:00,0.07149044034
11/4/2018 23:58:00,0.07682167395
11/5/2018 23:58:00,0.07625798365
11/6/2018 23:58:00,0.08099861742
11/7/2018 23:58:00,0.07853968621
11/8/2018 23:58:00,0.07637290635
11/9/2018 23:58:00,0.07420143577
11/10/2018 23:58:00,0.07505737043
11/11/2018 23:58:00,0.07652944194
11/12/2018 23:58:00,0.07608431952
11/13/2018 23:58:00,0.0730920754
11/14/2018 23:58:00,0.06505278127
11/15/2018 23:58:00,0.06341882472
11/16/2018 23:58:00,0.06113124755
11/17/2018 23:58:00,0.06073817724
11/18/2018 23:58:00,0.06197101495
11/19/2018 23:58:00,0.05164737216
11/20/2018 23:58:00,0.04488448691
11/21/2018 23:58:00,0.04784163264
11/22/2018 23:58:00,0.04359348494
11/23/2018 23:58:00,0.0430631269
11/24/2018 23:58:00,0.03863967469
11/25/2018 23:58:00,0.03775214044
11/26/2018 23:58:00,0.03566656855
11/27/2018 23:58:00,0.03657942531
11/28/2018 23:58:00,0.04202417343
11/29/2018 23:58:00,0.04187281927
11/30/2018 23:58:00,0.03880895828
12/1/2018 23:58:00,0.04150935483
12/2/2018 23:58:00,0.04158019238
12/3/2018 23:58:00,0.03855572555
12/4/2018 23:58:00,0.03733580761
12/5/2018 23:58:00,0.03421251659
12/6/2018 23:58:00,0.03061131381
12/7/2018 23:58:00,0.02966165718
12/8/2018 23:58:00,0.03056959911
12/9/2018 23:58:00,0.03145247708
12/10/2018 23:58:00,0.02975027535
12/11/2018 23:58:00,0.02945208225
12/12/2018 23:58:00,0.03051768335
12/13/2018 23:58:00,0.02918303372
12/14/2018 23:58:00,0.0285465843
12/15/2018 23:58:00,0.02815275636
12/16/2018 23:58:00,0.02894991257
12/17/2018 23:58:00,0.0326574864
12/18/2018 23:58:00,0.03461714705
12/19/2018 23:58:00,0.03445323598
12/20/2018 23:58:00,0.03931841005
12/21/2018 23:58:00,0.04070177197
12/22/2018 23:58:00,0.0421424325
12/23/2018 23:58:00,0.04431908302
12/24/2018 23:58:00,0.04540412036
12/25/2018 23:58:00,0.04161243279
12/26/2018 23:58:00,0.04099040151
12/27/2018 23:58:00,0.03657491799
12/28/2018 23:58:00,0.04158794119
12/29/2018 23:58:00,0.0407753487
12/30/2018 23:58:00,0.04291436641
12/31/2018 23:58:00,0.04067878881
1/1/2019 23:58:00,0.04231813096
1/2/2019 23:58:00,0.044973119
1/3/2019 23:58:00,0.04225117708
1/4/2019 23:58:00,0.04350256715
1/5/2019 23:58:00,0.04436250746
1/6/2019 23:58:00,0.0490779764
1/7/2019 23:58:00,0.04783643732
1/8/2019 23:58:00,0.04826910007
1/9/2019 23:58:00,0.05212957755
1/10/2019 23:58:00,0.04409860852
1/11/2019 23:58:00,0.04378546011
1/12/2019 23:58:00,0.04335221332
1/13/2019 23:58:00,0.0398793535
1/14/2019 23:58:00,0.04391719439
1/15/2019 23:58:00,0.04259074868
1/16/2019 23:58:00,0.04431820228
1/17/2019 23:58:00,0.04507714718
1/18/2019 23:58:00,0.0439062363
1/19/2019 23:58:00,0.04557471647
1/20/2019 23:58:00,0.04298069544
1/21/2019 23:58:00,0.0425911378
1/22/2019 23:58:00,0.04335450238
1/23/2019 23:58:00,0.04273486161
1/24/2019 23:58:00,0.04294810083
1/25/2019 23:58:00,0.04250221095
1/26/2019 23:58:00,0.04244096299
1/27/2019 23:58:00,0.04099610812
1/28/2019 23:58:00,0.03859962744
1/29/2019 23:58:00,0.03785786208
1/30/2019 23:58:00,0.03950386848
1/31/2019 23:58:00,0.03808464233
2/1/2019 23:58:00,0.03837038594
2/2/2019 23:58:00,0.03911302447
2/3/2019 23:58:00,0.03782056335
2/4/2019 23:58:00,0.03744534027
2/5/2019 23:58:00,0.0378260817
2/6/2019 23:58:00,0.03636829265
2/7/2019 23:58:00,0.03613577086
2/8/2019 23:58:00,0.04055722008
2/9/2019 23:58:00,0.04092343542
2/10/2019 23:58:00,0.04255894585
2/11/2019 23:58:00,0.04154991105
2/12/2019 23:58:00,0.04149531532
2/13/2019 23:58:00,0.0407464402
2/14/2019 23:58:00,0.04011262046
2/15/2019 23:58:00,0.04025118203
2/16/2019 23:58:00,0.04083865416
2/17/2019 23:58:00,0.04123892838
2/18/2019 23:58:00,0.04555087578
2/19/2019 23:58:00,0.04613689475
2/20/2019 23:58:00,0.04716186239
2/21/2019 23:58:00,0.04474393412
2/22/2019 23:58:00,0.04572013919
2/23/2019 23:58:00,0.04849435413
2/24/2019 23:58:00,0.04166193339
2/25/2019 23:58:00,0.043469106
2/26/2019 23:58:00,0.04280279724
2/27/2019 23:58:00,0.04289331257
2/28/2019 23:58:00,0.04269886935
3/1/2019 23:58:00,0.04286112408
3/2/2019 23:58:00,0.04233001366
3/3/2019 23:58:00,0.04187942095
3/4/2019 23:58:00,0.04015005063
3/5/2019 23:58:00,0.04285255537
3/6/2019 23:58:00,0.04257893448
3/7/2019 23:58:00,0.04269920051
3/8/2019 23:58:00,0.04228691466
3/9/2019 23:58:00,0.04674991484
3/10/2019 23:58:00,0.04532849835
3/11/2019 23:58:00,0.04728234914
3/12/2019 23:58:00,0.04718257536
3/13/2019 23:58:00,0.04614361835
3/14/2019 23:58:00,0.04747449139
3/15/2019 23:58:00,0.04960391398
3/16/2019 23:58:00,0.05125842195
3/17/2019 23:58:00,0.04977372643
3/18/2019 23:58:00,0.0497648867
3/19/2019 23:58:00,0.05192423287
3/20/2019 23:58:00,0.05354481661
3/21/2019 23:58:00,0.05227825872
3/22/2019 23:58:00,0.05785100335
3/23/2019 23:58:00,0.06339954943
3/24/2019 23:58:00,0.06136390208
3/25/2019 23:58:00,0.05824744903
3/26/2019 23:58:00,0.06144796057
3/27/2019 23:58:00,0.06707061903
3/28/2019 23:58:00,0.06545732553
3/29/2019 23:58:00,0.07117600797
3/30/2019 23:58:00,0.07216560766
3/31/2019 23:58:00,0.07016843655
4/1/2019 23:58:00,0.07227035523
4/2/2019 23:58:00,0.08606626887
4/3/2019 23:58:00,0.09115654828
4/4/2019 23:58:00,0.08728336756
4/5/2019 23:58:00,0.09101652321
4/6/2019 23:58:00,0.09009952613
4/7/2019 23:58:00,0.0903486049
4/8/2019 23:58:00,0.08690405193
4/9/2019 23:58:00,0.08364438867
4/10/2019 23:58:00,0.08937835802
4/11/2019 23:58:00,0.08322041395
4/12/2019 23:58:00,0.08310287502
4/13/2019 23:58:00,0.08304391206
4/14/2019 23:58:00,0.08478341632
4/15/2019 23:58:00,0.08167718187
4/16/2019 23:58:00,0.08315373902
4/17/2019 23:58:00,0.08298580192
4/18/2019 23:58:00,0.08165845415
4/19/2019 23:58:00,0.07951078397
4/20/2019 23:58:00,0.07642307871
4/21/2019 23:58:00,0.07391189842
4/22/2019 23:58:00,0.07838623957
4/23/2019 23:58:00,0.07391890598
4/24/2019 23:58:00,0.07240590401
